cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,         density,      x-velocity,    y-coordinate,    z-coordinate,     x-face-area
      2507, 1.200000010E-02,-4.301186185E-03,-1.103239134E-03, 6.140000153E+01,-1.240960479E+00,-4.301200155E-03,-1.103244605E-03, 0.000000000E+00
      2508, 1.200000010E-02,-4.291852470E-03,-1.099609304E-03, 6.140000153E+01,-2.038186789E+00,-4.291873425E-03,-1.099617337E-03, 0.000000000E+00
      2509, 1.200000010E-02,-4.280651920E-03,-1.095253509E-03, 6.140000153E+01,-2.634007215E+00,-4.280682653E-03,-1.095265499E-03, 0.000000000E+00
      2510, 1.200000010E-02,-4.267211072E-03,-1.090026577E-03, 6.140000153E+01,-3.037233353E+00,-4.267257173E-03,-1.090044389E-03, 0.000000000E+00
      2511, 1.200000010E-02,-4.308964126E-03,-1.058045658E-03, 6.140000153E+01,-4.073686600E-01,-4.308973905E-03,-1.058048336E-03, 0.000000000E+00
      2512, 1.200000010E-02,-4.301186185E-03,-1.055885106E-03, 6.140000153E+01,-1.256957054E+00,-4.301200155E-03,-1.055888948E-03, 0.000000000E+00
      2513, 1.200000010E-02,-4.291852470E-03,-1.053292304E-03, 6.140000153E+01,-2.059793472E+00,-4.291873425E-03,-1.053298125E-03, 0.000000000E+00
      2514, 1.200000010E-02,-4.280651920E-03,-1.050181105E-03, 6.140000153E+01,-2.655407906E+00,-4.280682653E-03,-1.050189603E-03, 0.000000000E+00
      2515, 1.200000010E-02,-4.267211072E-03,-1.046447549E-03, 6.140000153E+01,-3.055580139E+00,-4.267257173E-03,-1.046460238E-03, 0.000000000E+00
      2516, 1.200000010E-02,-4.308964126E-03,-1.009827480E-03, 6.140000153E+01,-4.121019542E-01,-4.308973905E-03,-1.009828993E-03, 0.000000000E+00
      2517, 1.200000010E-02,-4.301186185E-03,-1.008531079E-03, 6.140000153E+01,-1.270662189E+00,-4.301200155E-03,-1.008533407E-03, 0.000000000E+00
      2518, 1.200000010E-02,-4.291852470E-03,-1.006975421E-03, 6.140000153E+01,-2.078956127E+00,-4.291873425E-03,-1.006978797E-03, 0.000000000E+00
      2519, 1.200000010E-02,-4.280651920E-03,-1.005108701E-03, 6.140000153E+01,-2.675334692E+00,-4.280682653E-03,-1.005113707E-03, 0.000000000E+00
      2520, 1.200000010E-02,-4.267211072E-03,-1.002868521E-03, 6.140000153E+01,-3.072924376E+00,-4.267257173E-03,-1.002876204E-03, 0.000000000E+00
      2521, 1.200000010E-02,-4.308964126E-03,-9.616091265E-04, 6.140000153E+01,-4.159775972E-01,-4.308973905E-03,-9.616097086E-04, 0.000000000E+00
      2522, 1.200000010E-02,-4.301186185E-03,-9.611769347E-04, 6.140000153E+01,-1.282072902E+00,-4.301200155E-03,-9.611778078E-04, 0.000000000E+00
      2523, 1.200000010E-02,-4.291852470E-03,-9.606584790E-04, 6.140000153E+01,-2.096867561E+00,-4.291873425E-03,-9.606595850E-04, 0.000000000E+00
      2524, 1.200000010E-02,-4.280651920E-03,-9.600361809E-04, 6.140000153E+01,-2.695425987E+00,-4.280682653E-03,-9.600379271E-04, 0.000000000E+00
      2525, 1.200000010E-02,-4.267211072E-03,-9.592894930E-04, 6.140000153E+01,-3.089499474E+00,-4.267257173E-03,-9.592919960E-04, 0.000000000E+00
      2526, 1.200000010E-02,-4.308964126E-03,-9.133908898E-04, 6.140000153E+01,-4.198536277E-01,-4.308973905E-03,-9.133903077E-04, 0.000000000E+00
      2527, 1.200000010E-02,-4.301186185E-03,-9.138230234E-04, 6.140000153E+01,-1.293419838E+00,-4.301200155E-03,-9.138222085E-04, 0.000000000E+00
      2528, 1.200000010E-02,-4.291852470E-03,-9.143415373E-04, 6.140000153E+01,-2.114067078E+00,-4.291873425E-03,-9.143403731E-04, 0.000000000E+00
      2529, 1.200000010E-02,-4.280651920E-03,-9.149637772E-04, 6.140000153E+01,-2.713856220E+00,-4.280682653E-03,-9.149620892E-04, 0.000000000E+00
      2530, 1.200000010E-02,-4.267211072E-03,-9.157105233E-04, 6.140000153E+01,-3.103673697E+00,-4.267257173E-03,-9.157079621E-04, 0.000000000E+00
      2531, 1.200000010E-02,-4.308964126E-03,-8.651725948E-04, 6.140000153E+01,-4.237537086E-01,-4.308973905E-03,-8.651709650E-04, 0.000000000E+00
      2532, 1.200000010E-02,-4.301186185E-03,-8.664689376E-04, 6.140000153E+01,-1.304737926E+00,-4.301200155E-03,-8.664666675E-04, 0.000000000E+00
      2533, 1.200000010E-02,-4.291852470E-03,-8.680246538E-04, 6.140000153E+01,-2.130029678E+00,-4.291873425E-03,-8.680211613E-04, 0.000000000E+00
      2534, 1.200000010E-02,-4.280651920E-03,-8.698913734E-04, 6.140000153E+01,-2.729558945E+00,-4.280682653E-03,-8.698862512E-04, 0.000000000E+00
      2535, 1.200000010E-02,-4.267211072E-03,-8.721314953E-04, 6.140000153E+01,-3.114592075E+00,-4.267257173E-03,-8.721238119E-04, 0.000000000E+00
      2536, 1.200000010E-02,-4.308964126E-03,-8.169542998E-04, 6.140000153E+01,-4.267540872E-01,-4.308973905E-03,-8.169516223E-04, 0.000000000E+00
      2537, 1.200000010E-02,-4.301186185E-03,-8.191149682E-04, 6.140000153E+01,-1.313562274E+00,-4.301200155E-03,-8.191110101E-04, 0.000000000E+00
      2538, 1.200000010E-02,-4.291852470E-03,-8.217075956E-04, 6.140000153E+01,-2.142304659E+00,-4.291873425E-03,-8.217019495E-04, 0.000000000E+00
      2539, 1.200000010E-02,-4.280651920E-03,-8.248189697E-04, 6.140000153E+01,-2.740923166E+00,-4.280682653E-03,-8.248103550E-04, 0.000000000E+00
      2540, 1.200000010E-02,-4.267211072E-03,-8.285524091E-04, 6.140000153E+01,-3.120953560E+00,-4.267257173E-03,-8.285397198E-04, 0.000000000E+00
      2541, 1.200000010E-02,-4.308964126E-03,-7.687360048E-04, 6.140000153E+01,-4.283831716E-01,-4.308973905E-03,-7.687322795E-04, 0.000000000E+00
      2542, 1.200000010E-02,-4.301186185E-03,-7.717608823E-04, 6.140000153E+01,-1.318546653E+00,-4.301200155E-03,-7.717554108E-04, 0.000000000E+00
      2543, 1.200000010E-02,-4.291852470E-03,-7.753907703E-04, 6.140000153E+01,-2.149019480E+00,-4.291873425E-03,-7.753826794E-04, 0.000000000E+00
      2544, 1.200000010E-02,-4.280651920E-03,-7.797465660E-04, 6.140000153E+01,-2.746032238E+00,-4.280682653E-03,-7.797345752E-04, 0.000000000E+00
      2545, 1.200000010E-02,-4.267211072E-03,-7.849733811E-04, 6.140000153E+01,-3.121173620E+00,-4.267257173E-03,-7.849556278E-04, 0.000000000E+00
      2546, 1.200000010E-02,-4.308964126E-03,-7.205177681E-04, 6.140000153E+01,-4.275246263E-01,-4.308973905E-03,-7.205129368E-04, 0.000000000E+00
      2547, 1.200000010E-02,-4.301186185E-03,-7.244068547E-04, 6.140000153E+01,-1.316684604E+00,-4.301200155E-03,-7.243998116E-04, 0.000000000E+00
      2548, 1.200000010E-02,-4.291852470E-03,-7.290737703E-04, 6.140000153E+01,-2.146591663E+00,-4.291873425E-03,-7.290634094E-04, 0.000000000E+00
      2549, 1.200000010E-02,-4.280651920E-03,-7.346739876E-04, 6.140000153E+01,-2.741916656E+00,-4.280682653E-03,-7.346586790E-04, 0.000000000E+00
      2550, 1.200000010E-02,-4.267211072E-03,-7.413943531E-04, 6.140000153E+01,-3.113047123E+00,-4.267257173E-03,-7.413715357E-04, 0.000000000E+00
      2551, 1.200000010E-02,-4.308964126E-03,-6.722995313E-04, 6.140000153E+01,-4.233447313E-01,-4.308973905E-03,-6.722935941E-04, 0.000000000E+00
      2552, 1.200000010E-02,-4.301186185E-03,-6.770527689E-04, 6.140000153E+01,-1.305939078E+00,-4.301200155E-03,-6.770442124E-04, 0.000000000E+00
      2553, 1.200000010E-02,-4.291852470E-03,-6.827568286E-04, 6.140000153E+01,-2.132539749E+00,-4.291873425E-03,-6.827441393E-04, 0.000000000E+00
      2554, 1.200000010E-02,-4.280651920E-03,-6.896015839E-04, 6.140000153E+01,-2.726366282E+00,-4.280682653E-03,-6.895828410E-04, 0.000000000E+00
      2555, 1.200000010E-02,-4.267211072E-03,-6.978153251E-04, 6.140000153E+01,-3.094904423E+00,-4.267257173E-03,-6.977873854E-04, 0.000000000E+00
      2556, 1.200000010E-02,-4.308964126E-03,-6.240812363E-04, 6.140000153E+01,-4.147780836E-01,-4.308973905E-03,-6.240743096E-04, 0.000000000E+00
      2557, 1.200000010E-02,-4.301186185E-03,-6.296987995E-04, 6.140000153E+01,-1.283010840E+00,-4.301200155E-03,-6.296886131E-04, 0.000000000E+00
      2558, 1.200000010E-02,-4.291852470E-03,-6.364398869E-04, 6.140000153E+01,-2.102273941E+00,-4.291873425E-03,-6.364248693E-04, 0.000000000E+00
      2559, 1.200000010E-02,-4.280651920E-03,-6.445291801E-04, 6.140000153E+01,-2.695150137E+00,-4.280682653E-03,-6.445070030E-04, 0.000000000E+00
      2560, 1.200000010E-02,-4.267211072E-03,-6.542363553E-04, 6.140000153E+01,-3.063688755E+00,-4.267257173E-03,-6.542032934E-04, 0.000000000E+00
      2561, 1.200000010E-02,-4.308964126E-03,-5.758629413E-04, 6.140000153E+01,-4.010364115E-01,-4.308973905E-03,-5.758549669E-04, 0.000000000E+00
      2562, 1.200000010E-02,-4.301186185E-03,-5.823447136E-04, 6.140000153E+01,-1.243972659E+00,-4.301200155E-03,-5.823330139E-04, 0.000000000E+00
      2563, 1.200000010E-02,-4.291852470E-03,-5.901228869E-04, 6.140000153E+01,-2.049951553E+00,-4.291873425E-03,-5.901056575E-04, 0.000000000E+00
      2564, 1.200000010E-02,-4.280651920E-03,-5.994567182E-04, 6.140000153E+01,-2.642702579E+00,-4.280682653E-03,-5.994311650E-04, 0.000000000E+00
      2565, 1.200000010E-02,-4.267211072E-03,-6.106573273E-04, 6.140000153E+01,-3.015435219E+00,-4.267257173E-03,-6.106192013E-04, 0.000000000E+00
      2566, 1.200000010E-02,-4.308964126E-03,-5.276447046E-04, 6.140000153E+01,-3.731656075E-01,-4.308973905E-03,-5.276355660E-04, 0.000000000E+00
      2567, 1.200000010E-02,-4.301186185E-03,-5.349907442E-04, 6.140000153E+01,-1.176770568E+00,-4.301200155E-03,-5.349774146E-04, 0.000000000E+00
      2568, 1.200000010E-02,-4.291852470E-03,-5.438060034E-04, 6.140000153E+01,-1.963557959E+00,-4.291873425E-03,-5.437863874E-04, 0.000000000E+00
      2569, 1.200000010E-02,-4.280651920E-03,-5.543843145E-04, 6.140000153E+01,-2.560242653E+00,-4.280682653E-03,-5.543553270E-04, 0.000000000E+00
      2570, 1.200000010E-02,-4.267211072E-03,-5.670782994E-04, 6.140000153E+01,-2.945316076E+00,-4.267257173E-03,-5.670351093E-04, 0.000000000E+00
      2571, 1.200000010E-02,-4.306786694E-03,-4.791612737E-04, 6.140000153E+01,-3.467171490E-01,-4.306842107E-03,-4.796496360E-04, 1.135203043E-14
      2572, 1.200000010E-02,-4.299501888E-03,-4.869658151E-04, 6.140000153E+01,-1.091427803E+00,-4.299552180E-03,-4.874590959E-04, 0.000000000E+00
      2573, 1.200000010E-02,-4.290759563E-03,-4.963313113E-04, 6.140000153E+01,-1.830030918E+00,-4.290805664E-03,-4.968292196E-04, 0.000000000E+00
      2574, 1.200000010E-02,-4.280269146E-03,-5.075698718E-04, 6.140000153E+01,-2.410039663E+00,-4.280311521E-03,-5.080720875E-04, 0.000000000E+00
      2575, 1.200000010E-02,-4.267681390E-03,-5.210561794E-04, 6.140000153E+01,-2.820478678E+00,-4.267720506E-03,-5.215611309E-04, 0.000000000E+00
      2576, 1.200000010E-02,-4.298289772E-03,-4.316513368E-04, 6.140000153E+01,-2.970119119E-01,-4.298759159E-03,-4.331952659E-04, 1.110223025E-14
      2577, 1.200000010E-02,-4.293244798E-03,-4.401720653E-04, 6.140000153E+01,-9.282090068E-01,-4.293636419E-03,-4.418077297E-04, 0.000000000E+00
      2578, 1.200000010E-02,-4.287190735E-03,-4.503969394E-04, 6.140000153E+01,-1.572003961E+00,-4.287472926E-03,-4.521706724E-04, 0.000000000E+00
      2579, 1.200000010E-02,-4.279926419E-03,-4.626667651E-04, 6.140000153E+01,-2.113165617E+00,-4.280036781E-03,-4.646721354E-04, 0.000000000E+00
      2580, 1.200000010E-02,-4.271208309E-03,-4.773905675E-04, 6.140000153E+01,-2.489969969E+00,-4.270995967E-03,-4.798714945E-04, 0.000000000E+00
      2581, 1.200000010E-02,-4.280199762E-03,-3.866800398E-04, 6.140000153E+01,-3.080119491E-01,-4.280088935E-03,-3.865207545E-04, 1.332267630E-15
      2582, 1.200000010E-02,-4.276418127E-03,-3.953958221E-04, 6.140000153E+01,-9.587243795E-01,-4.276285879E-03,-3.952370898E-04, 0.000000000E+00
      2583, 1.200000010E-02,-4.271880258E-03,-4.058547784E-04, 6.140000153E+01,-1.602584362E+00,-4.271721467E-03,-4.056980251E-04, 0.000000000E+00
      2584, 1.200000010E-02,-4.266434815E-03,-4.184055142E-04, 6.140000153E+01,-2.107868195E+00,-4.266242962E-03,-4.182527482E-04, 0.000000000E+00
      2585, 1.200000010E-02,-4.259900190E-03,-4.334663972E-04, 6.140000153E+01,-2.466647863E+00,-4.259668291E-03,-4.333200341E-04, 0.000000000E+00
      2586, 1.200000010E-02,-4.253137391E-03,-3.459043801E-04, 6.140000153E+01,-3.040325642E-01,-4.253404215E-03,-3.462204186E-04, 0.000000000E+00
      2587, 1.200000010E-02,-4.249431193E-03,-3.541302285E-04, 6.140000153E+01,-9.550713897E-01,-4.249681253E-03,-3.544396604E-04, 0.000000000E+00
      2588, 1.200000010E-02,-4.244984128E-03,-3.640012292E-04, 6.140000153E+01,-1.603901744E+00,-4.245214164E-03,-3.643016098E-04, 0.000000000E+00
      2589, 1.200000010E-02,-4.239647184E-03,-3.758464300E-04, 6.140000153E+01,-2.116345406E+00,-4.239854403E-03,-3.761337139E-04, 0.000000000E+00
      2590, 1.200000010E-02,-4.233242944E-03,-3.900606534E-04, 6.140000153E+01,-2.474794149E+00,-4.233424552E-03,-3.903290490E-04, 0.000000000E+00
      2591, 1.200000010E-02,-4.218755290E-03,-3.112624981E-04, 6.140000153E+01,-3.016735315E-01,-4.218791146E-03,-3.113075509E-04,-2.775557562E-15
      2592, 1.200000010E-02,-4.215280991E-03,-3.191484720E-04, 6.140000153E+01,-9.428874254E-01,-4.215299152E-03,-3.191895667E-04, 0.000000000E+00
      2593, 1.200000010E-02,-4.211111460E-03,-3.286116407E-04, 6.140000153E+01,-1.582642794E+00,-4.211107735E-03,-3.286486026E-04, 0.000000000E+00
      2594, 1.200000010E-02,-4.206107929E-03,-3.399674606E-04, 6.140000153E+01,-2.092857122E+00,-4.206077661E-03,-3.400006681E-04, 0.000000000E+00
      2595, 1.200000010E-02,-4.200103693E-03,-3.535944270E-04, 6.140000153E+01,-2.456978321E+00,-4.200040828E-03,-3.536244330E-04, 0.000000000E+00
      2596, 1.200000010E-02,-4.178700037E-03,-2.841401438E-04, 6.140000153E+01,-2.723491788E-01,-4.179068375E-03,-2.843053662E-04, 0.000000000E+00
      2597, 1.200000010E-02,-4.176319577E-03,-2.919694816E-04, 6.140000153E+01,-8.596589565E-01,-4.176671151E-03,-2.921199775E-04, 0.000000000E+00
      2598, 1.200000010E-02,-4.173463210E-03,-3.013646929E-04, 6.140000153E+01,-1.467650652E+00,-4.173796158E-03,-3.014916438E-04, 0.000000000E+00
      2599, 1.200000010E-02,-4.170035012E-03,-3.126389638E-04, 6.140000153E+01,-1.977844834E+00,-4.170349333E-03,-3.127268865E-04, 0.000000000E+00
      2600, 1.200000010E-02,-4.165922292E-03,-3.261680540E-04, 6.140000153E+01,-2.344304800E+00,-4.166219849E-03,-3.261876991E-04, 0.000000000E+00
      2601, 1.200000010E-02,-3.816035576E-03,-1.347355312E-03, 6.140000153E+01,-4.341534376E-01,-3.816026030E-03,-1.347364392E-03, 0.000000000E+00
      2602, 1.200000010E-02,-3.823813749E-03,-1.340009272E-03, 6.140000153E+01,-1.340016842E+00,-3.823799780E-03,-1.340022543E-03, 0.000000000E+00
      2603, 1.200000010E-02,-3.833147697E-03,-1.331193955E-03, 6.140000153E+01,-2.157816172E+00,-3.833126975E-03,-1.331213512E-03, 0.000000000E+00
      2604, 1.200000010E-02,-3.844348248E-03,-1.320615644E-03, 6.140000153E+01,-2.721000671E+00,-3.844317282E-03,-1.320644747E-03, 0.000000000E+00
      2605, 1.200000010E-02,-3.857788630E-03,-1.307921717E-03, 6.140000153E+01,-3.070951939E+00,-3.857742995E-03,-1.307964791E-03, 0.000000000E+00
      2606, 1.200000010E-02,-4.134344403E-03,-2.655743447E-04, 6.140000153E+01,-2.624940872E-01,-4.134439863E-03,-2.656007418E-04, 6.661338148E-16
      2607, 1.200000010E-02,-4.133514129E-03,-2.736207098E-04, 6.140000153E+01,-8.240708113E-01,-4.133590031E-03,-2.736411989E-04, 0.000000000E+00
      2608, 1.200000010E-02,-4.132517613E-03,-2.832763421E-04, 6.140000153E+01,-1.408393145E+00,-4.132569768E-03,-2.832893515E-04, 0.000000000E+00
      2609, 1.200000010E-02,-4.131321795E-03,-2.948631009E-04, 6.140000153E+01,-1.907523036E+00,-4.131345544E-03,-2.948665642E-04, 0.000000000E+00
      2610, 1.200000010E-02,-4.129886627E-03,-3.087671939E-04, 6.140000153E+01,-2.281342030E+00,-4.129876383E-03,-3.087585210E-04, 0.000000000E+00
      2611, 1.200000010E-02,-4.086355679E-03,-2.559826826E-04, 6.140000153E+01,-2.493296713E-01,-4.086415283E-03,-2.559987479E-04,-7.077671782E-16
      2612, 1.200000010E-02,-4.085188732E-03,-2.638605656E-04, 6.140000153E+01,-7.786912918E-01,-4.085266031E-03,-2.638825681E-04, 0.000000000E+00
      2613, 1.200000010E-02,-4.083788488E-03,-2.733140427E-04, 6.140000153E+01,-1.330581188E+00,-4.083886277E-03,-2.733439615E-04, 0.000000000E+00
      2614, 1.200000010E-02,-4.082108382E-03,-2.846582211E-04, 6.140000153E+01,-1.806725264E+00,-4.082230851E-03,-2.846987336E-04, 0.000000000E+00
      2615, 1.200000010E-02,-4.080091603E-03,-2.982711885E-04, 6.140000153E+01,-2.164952278E+00,-4.080243874E-03,-2.983259037E-04, 0.000000000E+00
      2616, 1.200000010E-02,-4.037816543E-03,-2.559882123E-04, 6.140000153E+01,-2.258208245E-01,-4.037626088E-03,-2.559863788E-04,-7.077671782E-16
      2617, 1.200000010E-02,-4.037163220E-03,-2.638782025E-04, 6.140000153E+01,-7.069162726E-01,-4.037010483E-03,-2.638654551E-04, 0.000000000E+00
      2618, 1.200000010E-02,-4.036378581E-03,-2.733462316E-04, 6.140000153E+01,-1.218331814E+00,-4.036271945E-03,-2.733166039E-04, 0.000000000E+00
      2619, 1.200000010E-02,-4.035437480E-03,-2.847078431E-04, 6.140000153E+01,-1.676690578E+00,-4.035386257E-03,-2.846515563E-04, 0.000000000E+00
      2620, 1.200000010E-02,-4.034307785E-03,-2.983417653E-04, 6.140000153E+01,-2.028335094E+00,-4.034324083E-03,-2.982422011E-04, 0.000000000E+00
      2621, 1.200000010E-02,-3.990661353E-03,-2.655667777E-04, 6.140000153E+01,-2.134095430E-01,-3.990495112E-03,-2.656073193E-04,-2.053912596E-15
      2622, 1.200000010E-02,-3.991503734E-03,-2.735964663E-04, 6.140000153E+01,-6.643913388E-01,-3.991356120E-03,-2.736299357E-04, 0.000000000E+00
      2623, 1.200000010E-02,-3.992514685E-03,-2.832320752E-04, 6.140000153E+01,-1.144145966E+00,-3.992389422E-03,-2.832555037E-04, 0.000000000E+00
      2624, 1.200000010E-02,-3.993728198E-03,-2.947948524E-04, 6.140000153E+01,-1.578853488E+00,-3.993629478E-03,-2.948039037E-04, 0.000000000E+00
      2625, 1.200000010E-02,-3.995184321E-03,-3.086701618E-04, 6.140000153E+01,-1.916538596E+00,-3.995116800E-03,-3.086582874E-04, 0.000000000E+00
      2626, 1.200000010E-02,-3.945925739E-03,-2.842907270E-04, 6.140000153E+01,-1.942309141E-01,-3.945760429E-03,-2.843753609E-04,-1.887379142E-15
      2627, 1.200000010E-02,-3.947482910E-03,-2.924512955E-04, 6.140000153E+01,-5.991911292E-01,-3.947317135E-03,-2.925355220E-04, 0.000000000E+00
      2628, 1.200000010E-02,-3.949351143E-03,-3.022439778E-04, 6.140000153E+01,-1.028019547E+00,-3.949185368E-03,-3.023271856E-04, 0.000000000E+00
      2629, 1.200000010E-02,-3.951593302E-03,-3.139951732E-04, 6.140000153E+01,-1.419503212E+00,-3.951426595E-03,-3.140764893E-04, 0.000000000E+00
      2630, 1.200000010E-02,-3.954283893E-03,-3.280966484E-04, 6.140000153E+01,-1.727379680E+00,-3.954116721E-03,-3.281746467E-04, 0.000000000E+00
      2631, 1.200000010E-02,-3.905681428E-03,-3.114606370E-04, 6.140000153E+01,-1.734748781E-01,-3.905395512E-03,-3.116842418E-04, 3.608224830E-15
      2632, 1.200000010E-02,-3.907917067E-03,-3.197825572E-04, 6.140000153E+01,-5.329163671E-01,-3.907631151E-03,-3.200063948E-04, 0.000000000E+00
      2633, 1.200000010E-02,-3.910599276E-03,-3.297688381E-04, 6.140000153E+01,-9.141829014E-01,-3.910312895E-03,-3.299919772E-04, 0.000000000E+00
      2634, 1.200000010E-02,-3.913817927E-03,-3.417523985E-04, 6.140000153E+01,-1.270230293E+00,-3.913531080E-03,-3.419724526E-04, 0.000000000E+00
      2635, 1.200000010E-02,-3.917680588E-03,-3.561326303E-04, 6.140000153E+01,-1.561184764E+00,-3.917391878E-03,-3.563459322E-04, 0.000000000E+00
      2636, 1.200000010E-02,-3.871256486E-03,-3.461242595E-04, 6.140000153E+01,-1.606791317E-01,-3.871301189E-03,-3.460863663E-04, 5.329070518E-15
      2637, 1.200000010E-02,-3.873629030E-03,-3.548339009E-04, 6.140000153E+01,-4.923201203E-01,-3.873675363E-03,-3.548012173E-04, 0.000000000E+00
      2638, 1.200000010E-02,-3.876476316E-03,-3.652853775E-04, 6.140000153E+01,-8.485521674E-01,-3.876524512E-03,-3.652599989E-04, 0.000000000E+00
      2639, 1.200000010E-02,-3.879892640E-03,-3.778271494E-04, 6.140000153E+01,-1.189116120E+00,-3.879943863E-03,-3.778119863E-04, 0.000000000E+00
      2640, 1.200000010E-02,-3.883992787E-03,-3.928773222E-04, 6.140000153E+01,-1.477045298E+00,-3.884047503E-03,-3.928759543E-04, 0.000000000E+00
      2641, 1.200000010E-02,-3.844790859E-03,-3.866118204E-04, 6.140000153E+01,-1.543416083E-01,-3.844096791E-03,-3.878708521E-04, 5.717649000E-15
      2642, 1.200000010E-02,-3.848552238E-03,-3.951776307E-04, 6.140000153E+01,-4.784783125E-01,-3.847867949E-03,-3.965211799E-04, 0.000000000E+00
      2643, 1.200000010E-02,-3.853065427E-03,-4.054565798E-04, 6.140000153E+01,-8.302523494E-01,-3.852400463E-03,-4.069173010E-04, 0.000000000E+00
      2644, 1.200000010E-02,-3.858481301E-03,-4.177913070E-04, 6.140000153E+01,-1.177645326E+00,-3.857853822E-03,-4.194275534E-04, 0.000000000E+00
      2645, 1.200000010E-02,-3.864980536E-03,-4.325930204E-04, 6.140000153E+01,-1.477895498E+00,-3.864438506E-03,-4.345322377E-04, 0.000000000E+00
      2646, 1.200000010E-02,-3.827123437E-03,-4.314686230E-04, 6.140000153E+01,-1.783596873E-01,-3.826971166E-03,-4.319193540E-04, 1.942890293E-16
      2647, 1.200000010E-02,-3.833077848E-03,-4.395874566E-04, 6.140000153E+01,-5.500322580E-01,-3.832906950E-03,-4.400534090E-04, 0.000000000E+00
      2648, 1.200000010E-02,-3.840223188E-03,-4.493299930E-04, 6.140000153E+01,-9.509333372E-01,-3.840029007E-03,-4.498134949E-04, 0.000000000E+00
